appid,appname,comments
932746,탈출 게임 “기묘한 초대장”,170
931922,뚱땅뚱땅(배경화면),170
932065,웃기는방송사고모음,170
1660679,"무료 로또,돈버는어플,인생한방역전,로또로,TOLOTTO",170
1871592,DANO - 다이어트노트 DietNote,170
1600778,[아찔한스타일링] 패션샵타이쿤,169
1898830,전쟁중인 라이벌: 2084 ( RAW: 2084 ),169
1539770,바보 테스트,169
983304,모노폴리 호텔,169
1506980,U+TV앱(리모콘),169
1172139,디펜스 : 개구리 용사 리빗,169
1542540,SBS포트리스SE,169
750992,Awesome Calendar(+Google Task/Diary),169
1164637,Tower of Fortune,169
1614416,가나다 한글 입력기 beta,169
931560,해커스-텝스,169
809455,롯데리아,169
806214,네이버 맛집 – 윙스푼 – Wingspoon,169
1689722,2013 무한도전 달력 (무료),169
1584149,DEER HUNTER RELOADED,168
1601777,핑크퐁! 인기율동동요:보들북 - 할로윈,168
708757,Bag It!,168
1459798,History Eraser - Cleaner,168
1854889,다음 야구감독,168
1502406,Temple Run: Brave,168
1933836,아케인소드 for Kakao,168
1633335,Cut the Rope FULL FREE,168
1425168,AndroVid 비디오 트리머,168
1773115,스타돔 : 할리우드,168
931570,"나만의 단어장 (영한단어장 62,500단어)",168
895196,국민 가계부 lite,168
729670,EveryON TV,168
941844,올레TV채널토크 – OllehTV Channel Talk,168
1699264,드래곤좀비 2013,168
939261,렙업만이살길 _게임,168
1453892,GO SMS Pro 한글 언어팩,168
941037,씨온(SeeOn),168
874545,iPad의 말하는 고양이 톰 2 - Talking Tom Cat 2 for iPad,168
1577743,아스트로윙3 - 이카루스,167
1587229,Mushroom Garden Seasons,167
919309,테마 파크 (Theme Park™),167
1829896,포켓슈퍼히어로즈 for Kakao,167
941885,olleh 콕!콕!,167
1537611,가로세로 낱말퀴즈,167
1528113,탈출 게임:Dangerous Luxury Liner,166
1527863,컬러라이트 HD (손전등 플래쉬 라이트 LED 후레쉬),166
1587277,농장 스토리™,166
938634,연합뉴스,166
1802835,피그미스●호글렛2●,166
750998,어썸다이얼-빠른연락/단체문자,166
906709,Galaxy on Fire 2™ HD,166
1482000,Paradise Island,166
1585073,Airport City,166
1526746,유행어 플레이어1 - 쇼오락/애니,166
1630935,당첨금에 적립금까지! Voila(브왈라)-돈 버는 앱,166
715402,Call of Mini - Double Shot,166
752025,계산기 X 무료,166
754019,Do it (Tomorrow),166
1540956,Dream Zoo,166
942234,다역본 홀리바이블(NIV한영다역본 사전성경/새·구찬송가,165
1859601,점핑몬 for Kakao,165
938766,딩동뉴스,165
1601825,아이엠스쿨 - 학교 소식 / 급식 / 일정 / 알림장,165
938386,MBCNews,165
676986,[지이]이상형월드컵,165
1214316,몰스월드,165
1879659,S.O.L :  Stone of Life EX,165
877695,Tiny Defense,165
1528746,프로당구 온라인,165
942594,파워스피킹 시즌2,165
1123946,"액티브 보이스 : 음성으로 SMS, 이메일을 보내시고 페이스북과 트위터를 즐기세요.",165
991649,올레타운,165
936342,홈플러스,165
1925076,헬로퀴즈 - 퀴즈의 재미가 돈이 되는!,165
1599923,Need for Drift,164
1537687,탈출 게임: 표적이 된 아카즈킨,164
931166,인터파크,164
1935526,로드 오브 다크니스 2 for Kakao,164
941463,티켓링크,164
732442,내 첫번째 화면 : Wallpaper Master,164
1783704,연애학원,164
1407657,폰도라 - 무료통화 지존,164
905094,EPOCH.,164
1421388,9이닝: 프로야구2011,164
676983,[지이]이상형 월드컵,164
1857902,UNO™ & Friends,164
1859368,매일매일 롱롱롱,163
1168295,ARMY VS ZOMBIE,163
889257,Touch Money -신개념 가계부-,163
1835128,여신에 미치다,163
1662212,인디스트럭터블,163
1516941,iTag - 음악 태그 편집기,163
1637847,피망 포커 2012,163
1612424,uva 무음 카메라 Free (위젯 무음 촬영 기능 포,163
1412913,피망 알투비트 - R2BEAT by Pmang,163
1613823,합성의 달인 커플 (사진합성어플 연인 친구 카카오톡전송,163
952590,손바닥삼국지 HD,163
1915939,리그오브히어로즈 for Kakao,163
1522934,동양증권 MY SMART W,163
1605153,Kies Air (키스 에어),162
1642114,NBA 2K13,162
1636112,Google Play 무비,162
1527492,지하철,162
1611512,사나이 만화 : 무료 버전,162
1428900,Baby Time 아기 수유 어플,162
1603028,paypin(페이핀),162
1674546,Draw a Stickman: EPIC Free,162
1533244,Day in Ocean,162
1528111,탈출 게임 “Strange House”,162
806112,한자공부Q - 27000자 - Learning Chinese Characters Free,162
876644,써드 블레이드(Third Blade),162
1863219,K-TV Plus 2 (한국 드라마 다시보기),162
1587368,MASS EFFECT™ INFILTRATOR,162
1542771,Shopping Cart Hero 3,162
1750883,바운스볼 버그,162
1833858,SpeedX 3D,162
1226989,Fieldrunners 2,162
1010948,TTPlayer - 내 손안의 영화관,162
1443504,DicePlayer Ad.,162
1514738,[틀린그림찾기] 캐치플러스 (CatchPlus),161
1600691,Fluff Friends Rescue TM,161
1614305,이지 보이스 레코더,161
1881884,카드가디언: 공주를 지켜줘 for kakao,161
1010724,앱플러스 - APP+,161
931796,오목 HD  by FREEON,161
935687,하기스 아기수첩,161
883880,가상 라이터,161
1414391,상고의 전설,161
1522720,대구은행 DGB스마트뱅크,160
975881,대전버스,160
984259,데이앤유(감성다이어리),160
942181,커플 어플 Only You!,160
1802957,탄막 발라드!(탄막 슈팅!),160
1587287,오야붕섯다2 - 손은 머리보다 빠르다!,160
936325,강아지웃음치료,160
766394,4shared Mobile,160
806140,스마트 롯데,160
765230,U+Box,160
1845878,클랜워즈SE : 모험의 시작,160
806330,벤치비 속도측정 - Benchbee Mobile SpeedTest,160
1677887,K팝스타테스트,159
1895484,축구 승부차기  - 마지막 승부 온라인,159
1811847,쾌도삼국,159
1614341,Any.DO 할 일 목록 | 작업 목록,159
1921220,모두의소개팅 - 1등 소셜데이팅!,159
1506740,트위터에 대한 TweetCaster,159
661648,English ReStart Reading,159
1527787,카카오카드 시즌2,159
1861729,Battle Bears Gold,159
1616333,Akinator the Genie FREE,158
1584565,초코 히어로 (Chocohero),158
1607690,스마트폰 중독 방지_노터치_잠금시간 설정,158
1696483,슈퍼베이스볼온라인 for Kakao,158
1541612,Big Win Soccer 2014 (축구),158
1524822,성경책&찬송가 (Bible&Hymn),158
1757957,펌펌TV(서비스불가),158
998022,레전드오브마스터2(Legend of Master2),158
1587358,[탈출본능]방탈출3,158
1527803,카톡 몰래보기!!,158
1004433,네이버 카메라 - Naver Camera,158
1859484,터치터치홀인원 for Kakao,158
918372,스트리트파이터 IV 볼트,158
1603351,오픈웨더(OpenWeather) 날씨 - 날씨위젯,158
1572868,버섯전쟁,158
1490792,Run Run Chicken 2012,158
1687203,[세이톡] 대화가 필요할 때 - Saytalk 채팅,157
1805975,쥬디의 찜질방 - 타이쿤,157
628971,그림판 프로 : 무제한 노트패드 및 스케치북,157
1677091,여자는모르는불편한진실,157
932476,쇼미더머니,157
942108,보카패밀리-고급 영단어(Advanced),157
942216,와쳐 Inverse,157
1650095,세기의도둑들,157
805818,나를닮은캐릭터,157
727424,병 속에 담긴 편지,157
949473,쏙쏙창의력 HD,157
1681795,안영미 강유미맞고 2013,157
1903163,마지몬 Magimon,156
754030,Do! Premium - 가장 간편한 To Do List!,156
1813795,라스트모히칸,156
1600580,[다함께]베네치아스토리,156
1940207,토탈 컨퀘스트,156
719431,CityVille Hometown,156
1433380,Bubble Shoot,156
931867,스페셜포스디펜스,156
792134,30년맛집,156
806150,나는 대두다 Free,156
1616182,소름3 - Reborn,156
1651031,KB금융그룹,156
1491175,SCViewer 스캔만화뷰어,156
1879591,벨튀-벨누르고 튀어! for 방탕,156
1521796,고속도로교통정보,156
1640908,Sky Gamblers: Rise of Glory,156
1527463,Fingerprint Lock Free,155
1879574,마카환상 S3,155
1600700,Age of Warring Empire,155
805982,사상오행 궁합,155
806334,Angry Birds Free,155
1895336,Lunch (런치 브라우저),155
624665,BizReader 명함스캐너(한글+영문+한자) 비즈리더,155
1858721,도돌 캘린더 위젯-사진/테마/스티커,155
1775406,콜로세움 디펜스,155
1229171,리치디펜스 Free,155
1607711,교대근무달력(나는교대자다2),155
1615596,프로야구 응원가 업데이트,155
725437,DJ Bros. (디제이 브라더스),155
1234939,갤럭시 제국: 달기지,155
1602998,외환M뱅크 - 외환은행 스마트폰뱅킹,155
927177,증명사진,155
1525463,신넷맞고 - 무료온라인,155
806406,Jetpack Joyride,154
1679257,유행어 플레이어3 - 아이돌 알림음,154
933144,엘프 디펜스 라이트,154
1587225,Cookie Dozer,154
857958,원격 파일 뷰어 - TIOD,154
1619471,OTO 글로벌국제전화 (무료국제전화 82개 국가),154
1943637,보더 브레이크: 폭풍의 건프론트 for Kakao,154
806390,오늘만 무료 게임 - 팟게이트G,153
1153842,Dark Meadow: The Pact,153
1579303,마법사 디펜스,153
929870,타요 차고지 놀이,153
1603000,간편한 용돈 기입장,153
1177856,3W,153
937300,클래식 튠즈 Vol.2,153
1513171,X-Plane 9,153
1542505,[실시간PVP]  드래곤나이트4!,153
683138,까꿍 놀이 둥둥 - Peekaboo Doongdoong(피카부 둥둥),153
1525145,슈퍼스피드 ★ 스마트폰 최적화 솔루션,153
1587336,Dead Space™,153
1541455,런던 2012 - 공식 모바일 게임 (무료),153
1599260,다같이 윷놀이,153
1587219,스노우레인[LITE],153
1602631,올레 navi,153
1947148,단순 MP3 다운,153
1699336,여탈의실 무삭제맞고,152
786265,"Gay Chat, Dating & Friends - Jack'd",152
1678635,Launcher 8 (仿wp8风格桌面),152
900703,Boost 2,152
1541594,2012 파이팅 스포츠 걸스: 런던에 가다,152
1455281,Smart Keyboard PRO,152
1578247,패션의여왕 (Fashion Queen),152
1525842,딸콩 캐릭터 디데이(기념일 애니메이션 커플),152
1694467,액션카트레이싱,152
1677092,ZOOKEEPER BATTLE,152
1604382,폰트집사(폰트미화대가-클릭한번에 폰트를 바꾸다),152
1537610,라인 버즐,152
1123865,노바 3,151
1514379,ZOOMONEY(주머니),151
1827455,영웅삼국지,151
1522838,도서관 좌석 정보,151
929970,더매거진,151
1694033,줄타기 도보 3D,151
1839851,흔치않은사이코패스테스트,151
1779669,"바이블25 - bible25(성경, 찬송, 주석,사전)",151
1564987,Mobile Andrio (Free),151
932597,새마을금고 스마트뱅킹,151
1602719,코레일지하철 :서울/수도권/iTX청춘-광역철도길라잡이,151
736291,Gem Keeper™ (잼 키퍼),151
942099,영어회화 핵심패턴 233,151
1895370,화장실의 비밀,150
1453930,GO태스크 매니저 (작업 킬러),150
760152,Opera Mini Web browser,150
1605325,딩굴 한글 입력기 2.1용베타 dingul hangul,150
1209182,푸싱젤 - Pushing Jell,150
1004870,iPhoto,150
1525240,"스마트114-전화번호(맛집, 배달, 상호 검색) 안내",150
936249,지압꾹꾹,150
1600657,스타펫농장 - 서리의 유혹 (스타펫 Season 2),150
1781149,손대면 찰칵 for Kakao,150
1619473,통화 녹음,150
787061,Itgling 잇글링,149
931572,토마토,149
1603090,신한카드 - 신한 Smart Wallet,149
941764,"어썸데이즈 라이트 (Awesome Days Lite) - 디데이, 기념일 계산",149
899724,Battle Gomoku,149
1750878,카드캡쳐삼국지,149
1600911,Little Dragons,149
1659425,배틀오디세이,149
1144753,메이븐 웹 브라우저+,149
906142,플러피 다이버(Fluffy Diver),149
1172577,Temple Run: Brave,149
1011875,곰박스(GOMBOX),149
1398217,데빌워 (Devil War),149
1476237,내 데이터 관리자 / My Data Manager,148
1812501,톡앤쇼핑 맘톡 - 임신 육아 어플,148
887809,월드 오브 워크래프트 모바일 전투정보실,148
1699276,Super Hexagon,148
1474124,Miracle City,148
1144478,살랑살랑 돛단배,148
1869782,마법은 방울방울 for Kakao,148
948656,PDF노트 (아이패드용 pdf reader/viewer),147
1542742,Skater Boy,147
952884,My Card : 신용카드 혜택조회,147
901940,그림으로말해요 FREE,147
1865296,라츠몰,147
942930,스도쿠프로,147
932116,허슬당구 Lite,147
741393,홈런배틀 3D iPad (Homerun Battle 3D for iPad),147
941272,궁합,147
1604183,Apex Launcher,147
1600153,최효종의 애정남 맞고,147
931687,워드브레이크 - 20만개 단어장이 무료!,147
1614648,"서로돕는 착한 메신저, 피플게이트",147
941317,foursquare,146
944266,틀린그림찾기2011,146
1434099,"B자녀스마트폰관리 - 유해 차단, 위치 찾기, 자녀안심",146
1522495,네잎클로버 찾기 (랜덤 채팅),146
911955,Monster Shooter - Dual-Stick Mayhem Perfected!,146
1601749,타요 차고지놀이,146
1833273,Taskbar 7,146
1605262,컬러스티커,146
634407,Keynote,146
932023,심리성격 테스트 2,146
1697196,프로야구 매니저 모바일,146
1587187,Mini Pets,146
930352,봄봄 - 네이버 베스트 도전 인기 웹툰,146
1560322,Turbo Kids,146
1776667,joyn.T - 조인티 (SK텔레콤용),146
1837885,Discovery LITE,146
1537555,심령사진 귀신찾기,146
922369,Cut the Rope: Experiments HD,145
1818881,월드체스챔피언쉽,145
1628637,펀치제일무도회,145
847326,팡디월드,145
1605399,GTA III Mobile Trainer,145
1606644,Badoo – 새로운 만남의 시작,145
931920,네모네모로직 챔피온쉽 ( Picross Championship),145
1600873,Fairy Farm,145
1526616,피망 워크라이시스 - WarCrisis by Pmang,145
975325,카톡프로필 - 내 프로필은 남들에게 어떻게 보일까?,145
1802832,매드아콘 for Kakao,145
941357,티티톡 - TT talk,145
937165,세이캐스트-무료음악감상,145
801909,Sports Tracker,145
1616538,귀신에게편지받기,145
982960,"온동네할인, 타운스퀘어",145
967742,교보 eBook for iPad,145
1663522,아이템베이,144
1640885,버스 주차 3​​D,144
1692924,블룸팝 (Bloom-PoP),144
805820,환상의커플(궁합),144
1669237,Shipwrecked: 로스트 아일랜드,144
952606,벅스 for iPad,144
1614770,"에피소드 - 우리만의 그룹, 그룹 채팅 사진 맛집 공유",144
701235,[유아교육]팟샘,144
705129,Angry Birds,144
1514239,짐리 가사지원 미디어 플레이어,144
1750963,위자드사다리 for Kakao,144
1542487,엘가드 - 어쌔신,144
1809110,현대카드 MUSIC,144
1167303,내 캘린더,144
1625171,세컨드 TV,144
1568981,Pigeoncraft,144
1524579,사운드슬립 음악치료,144
1514653,원조낚시광4 Full버전,144
1542757,건 브로스,144
942737,노홍철과 대박영어회화,143
1523393,마인크래프트완벽공략,143
931916,tivizenDMB,143
1618435,멜론(MelOn for Tablet),143
1648787,추억의 짱껜뽀,143
1466812,손전등 - Flashlight LED,143
932567,iSCard-보안카드 관리,143
999495,HDR FX Pro,143
1616425,레이더의 유령,143
1854963,차원의 문 - 야만부족의 역습 for Kakao,143
1537547,100 게이츠,143
1506975,U+ 멤버십,142
1587456,티어즈 아홉개 열개,142
1623388,게임 콕콕 - 안드로이드 게임 추천 1위 서비스,142
1587315,Granny Smith (그래니 스미스),142
969943,세계일주게임라이트,142
1542378,벽 피하기 : 엄마에게서 튀어라,142
940184,ClassicTOY,142
1605263,밧데리 - Battery,142
931896,게임모아,142
1736161,모바일 캐시비(SKT 사용자용),142
967581,UPAD Lite,142
1601346,홈다이어트요가,142
806319,레아의 감성필름,142
1524661,삼성카드,142
1587244,모야이 런닝맨,142
805880,좋은가계부 (Money Story Book) Lite,142
1696044,따끈따끈 손난로,142
1783869,영화 스튜디오 비디오 메이커,142
1434148,С.H.A.O.S.,142
946990,WoW Camera - 와우 카메라,142
1828426,[공짜문상] 공짜 문화상품권,141
1601108,플라이가가,141
1409323,미친433 Lite,141
1694053,"10원도 출금되는 돈버는어플, 저스트뷰",141
716996,CBS레인보우,141
1605264,빠른캡쳐(무료),141
1587230,스파이더 카드놀이,141
1860062,스몰 스트리트2 for Kakao,141
700617,30일 JLPT 단어,141
1144464,라인 카메라,141
1144976,PLAY LAB,141
927169,클럽고스톱 온라인 HD,141
1214108,어메이징 스파이더맨,140
1171244,Monster Shooter: The Lost Levels,140
903334,CrimsonHeart™,140
791462,TwitBird Pro for Twitter,140
1164728,The Tribez HD,140
935480,MyAngel - 임신과 출산,140
921792,Zombie Gunship,140
922080,2차세계대전,140
1526260,오목(네트워크-파이브돌즈2),140
943031,윷놀이천국,140
1580219,카오스베인,140
1825191,디즈니 파티하우스 for Kakao,140
1805513,버즈 커스텀 위젯,140
932704,날아라 건어물녀,140
936481,광주버스,140
1211260,아스트로윙2 - 스페이스 오디세이,140
1523462,"말하는 개, 벤 - Talking Ben Free",139
1155455,미쉬를 잡아라!,139
1528718,당구 - Pool Billiards Pro,139
806203,사진합치기 PhotoMerge,139
